reviewId,content,score
ad012a0a-31d9-4ee8-b659-d798f9d879c0,Ahhhh,5
927d137e-05c3-4a2a-89f4-e9869445de24,Divine,5
1944b139-499a-4d03-bd5e-722f6e1173d2,Addictive,5
49c4377e-f0b8-42ff-a608-138310f49020,It's really a fun game!,5
ff12c3a8-7fa9-4150-920c-500f666d5f3b,Nice 👍,5
4c5df486-0b68-4c55-a5cd-03362c75b2e1,Good 👍,5
ec55c58f-8075-4b61-9d17-868cb2e7096d,Amazing game,5
5e88b102-9d7c-4a86-84e3-1765612dd319,Fun,3
1dc5c385-d684-4b3d-b240-06254b67627d,Relax,5
6d1200d2-7e7d-4dfb-9f05-d7e3a6f1c8de,"Fun game, no issues yet.",5
85ff7a60-bf3b-4729-b885-c05523e9799b,Very addictive game. I can't stop playing.,5
b0465d62-af8f-428d-9691-acb5542f5a79,لا مثيل لها انها الافضل,5
1234058d-008b-49b8-bf2b-2de99bcab51d,Satisfied,5
29245717-0f7e-49ab-b3db-eb272de71faa,It's good,3
0d5aebdf-d525-4c44-874e-ae58eed50bc3,Good game.,5
fc2c48e9-73eb-4224-9ffd-05019f5674f0,Fun and addicting!,5
8dc10ca6-eb3d-4763-8efc-731c01582b15,Exciting and entertaining!,5
2eec3456-d258-49f4-be63-673b8684df56,Ad is coming,1
91c8afa4-e815-459f-8836-8cf2dfb9e1bc,I love this game,5
b3887d4a-96fe-4d71-88d7-f936f83cee77,Nice game good time spend little bit challenge but nice ND Love able,4
c2b0f2e6-308e-4a21-85e9-faebe5b89056,It was really awesome to race to other players,5
bd4c32b6-1858-4790-8253-0152eaa35801,Nice but not nice (this game is absolutly tough and borig and for old peoples ),2
9ba6ec7c-9eb2-47dd-bce8-4ac3c29ad712,Great fun,5
55a59d80-bdf3-40c8-abba-6665636f54c1,"Enjoying playing however it's frustrating to complete a level. With fewer than needed moves to complete a level. I play across 5 devices, laptop and note 9 don't gives any bonus moves.. the game has gotten a bit flakey, more about ads and buy bonus to complete a level has me playing less and less.",2
16ac9b73-eccb-4cf4-9358-dba726bc7f4e,Good,5
9afc4e04-0f59-4399-86ed-02a54800a7b8,This game is op,5
eb740049-458a-4c52-9956-f4114cedd2ee,excelent,5
0a89b4ba-99e7-47ce-bf95-3d6e423fb8b3,"Very good 💯💯💯💯💯😊, ☺️☺️☺️💯💯💯💯💯💯",5
a634532d-0b54-4d5e-81fa-b484f3d38b1f,Nice game,5
5390e9cb-7f4e-4e9b-91e9-5b57d44fdee4,Nice,5
9554f914-2593-48df-9618-2349e587766a,love this game,5
8f40d3df-432b-44b4-91a0-9b63cfe1df0c,It's fun and keeps me busy as I wait for stuff from day to day.,5
0b9ce705-1f08-4e11-8804-b42fc0fd5f00,Super game,5
db5f1410-0f9a-44d8-8eae-c5d445cf1847,Very good game,5
26ccfbb4-4347-4164-82a7-612be34c916a,Good ofline time killer,5
98483983-e518-4536-8736-c8ca2ce61467,"Been crushing since 2014, I think you guys have to monetize the game so people can earn why catching fun and to make it more interesting 🤔😉 You need to also make money off our addiction 🙏",5
1d9bf673-6839-47b8-ac6e-3571d0621a38,Exciting eye opener,5
10d49b97-f6b1-4f06-a13d-f17a6b21c8c8,Nice game,5
2449cb60-8c41-4952-9537-4a0563e3e5ac,I have and always will be addicted to your game,5
bbf7ea3c-177f-490d-bb7d-4d38deb7b5c0,"Lately, I have been losing $ and many games where I've conquered all but one piece in the game, and the game shuts down, causing me to start over. Frustrating and maddening.😡",1
6148744a-1a85-4931-9fc0-1a791d361ffd,Great,5
5034c22d-4647-4627-bd8c-058781f67d2c,It's been fun so far,5
f911fd99-85a5-48be-b548-e2e5295a823f,Fun!!!!,5
a6ebb74b-9ce9-4657-982a-768e3a916bcc,Fun a lot of fun,5
0b2eba54-c0c6-450b-8258-57c270e45e8d,Good,5
d51976a6-a5db-4b81-b263-bd254e5c9019,Very good I have fun all day long 😁,5
3c7a4658-452f-4428-be16-b36ddcdffb40,I love candyyy,5
f4dee8c4-8204-4309-ba0a-aba176d56745,delicious 😋😘,5
86cac697-aaf8-4cc2-b0f3-841813605659,Smashing,4
7110caf8-0698-471f-be0c-366168dcbb75,great game,5
2ec7e518-92f6-4d8a-a708-a0abb97a16a6,It's fun,5
2337ae4d-7a4b-4619-ac52-f389aa06adc8,It would've been a five star but when I got a new phone I had to start over,5
121975f7-0027-47df-9bee-106cdab8f742,I enjoy playing this game,5
4313adff-312e-4a06-9d7c-da41842eae7a,I can't stop playing,5
c8ef4f9b-fa60-43bc-a7d8-ca646eeb0dfe,Love,5
0d75313f-c3a3-4dbe-aada-95b771a74b79,It's absolutely so awesome so much fun 😁,5
25f70d59-1540-4e8f-8c65-46d118c9e65d,"Has option to win prizes by watching adds in the sweet cinema BUT almost without exception, I watch an add then after watching get error ""empty Nothing found""! What a waist of time!!! HAVE EMAILED TECH SUPPORT COUPLE TIMES but the do not respond!!",1
10b7741f-f191-4187-82a6-f87a419a7fcf,It's a fun loving game dat people can enjoy playin .,5
f8490156-2850-4347-a63a-4ff089e88979,Niiiiice,5
02169c75-fb56-4c04-a830-f8d85ba8fb22,Iconic,5
90989644-797b-4b08-8f46-2840a1eaf3d3,Fun game. They do need to bring back the piggy bank. The game is starting to lose its appeal when they limit how many lives you can ask for and accept. To me that's trying to get me to spend money on their boosters. The game has changed and is fun again.,5
55443c70-0ce6-4e28-8f94-365c5c5bdefa,Awesome 👌,5
0a196c2c-54c5-4008-8629-76cbf358ff75,Super game,5
d46cd482-cf4d-46ae-9bae-97c9e374417e,Please stop the Pinterest ads!!! Kicks you out of the game and you lose your winning streak. Very frustrating 😡,4
bf27f75d-8f41-4eaf-a0ab-2f49d893a35b,New version anytime hanging,1
5ba6d638-8ce0-451e-a216-e705bc036d86,Good,5
2b90d645-5116-466c-a525-01999d55f78a,Best,5
ec636fa2-8644-45a5-8a50-254a8bbee342,Love it,5
f42b3a7b-62b0-4d47-97d5-ef056f83320d,Great,5
8d8b79e1-4b9c-4de6-9e07-83834312b0dc,Relaxing,5
7e4f2e3f-3556-4fa8-b5f3-32e53c0a2f62,Cool,5
3afb34b9-9e98-4703-b76f-6e0dc326330c,Great fun 😁 I'm enjoying it alot,5
9f6f3837-d482-4053-b7e4-f577ed0a6b96,The game is really nice but the problem i have is when u win a level and u mistakenly exit the app for 2 minutes when u come back it looks as if u never played the level and its really annoying because now am finding it difficult to clear the level,3
e4c267e5-1f14-4141-9494-a4ec99ab77e7,my stress realever,5
9bc63aa6-dc91-404f-bd4b-664292d02db8,Love it,5
37009119-f3ec-48a4-ade7-c0d39e6b1ab0,Love it,5
fb76629f-e892-4b1f-b199-ef1220ba163b,Nice,5
3bb5d0a6-5938-4523-94df-fefffcceeddd,Having fun,5
6c253908-7ebd-453a-8d87-938c544fd180,Awesome 💯 game I love it to bits. Can't get enough it's really challenging but u do complete the leaves. U must use ur Mind for this game I've been playing for years.,5
44bb5864-6fb6-4e44-9174-8b61df2a9e37,Ggooooodd playe gimz,5
c12255f0-14f5-4b06-a07e-c21de58dfa1d,Ads one chans no show my account problem,4
3cd9e4bb-a444-471f-8c33-b22a5ef8e339,Fun,5
23d05952-65fe-40d5-905f-c71ceaddf135,"This isn't the CC that I played years ago. It's new, fun, & I like the tournaments. It's way better than the original version!",5
0072a73e-c017-45e1-90e7-f65f5f1ecc6e,Very amazing game,5
41767cb4-6283-449b-bb22-717db201963e,Very good,5
4ef0c0bc-4ea7-46d5-ae0c-869207dc2049,Good,5
846b3d80-6c2c-45da-b597-69803e564502,Help the work day go by,5
2546fab4-b9e2-4fb5-8a1a-40c1b6f8429e,Great 👍,4
e06922ff-8195-4624-b807-ebe04886db7a,My favorite game can't go a day without playing it,5
65bbeef8-aece-480f-9000-f34748304364,Good,5
318da626-f8e4-4802-baa2-af5426d23742,Fun,5
4d3e5415-41bd-4347-be9c-25c2fb17936b,😔😔 bad,2
d6fdc085-7026-4271-9f3d-43ba06927d1e,Awesome,5
d2580b91-791e-4d9f-a46d-42e166d1bcb2,"Great relaxer, well crafted game but try to increase the lives abit more",5
c8b4042b-0a02-4ec8-81cc-92ad178ff8f4,🤘,5
2f8860cc-a688-4b88-a67c-4385b1c8921b,👍🏻👍🏻,5
981cd04b-4972-49bf-b3b0-138560a8fe2c,Ok,5
f50261e0-3fa3-4698-b53d-859f35a50b58,Very good 😊,5
6b84760b-e8f7-4d05-8d8f-21144a60792b,Love it,5
640900b3-bfcb-4ebf-a847-3a999429e074,"Fun times ahead, wicked fun",4
6791c14e-3a03-4161-b22e-105a20d95d9f,relaxing and clears my mind.,5
4e7c340e-585f-4cf0-a01a-ad8db9209f3b,Waw,5
f51840d5-a215-4523-8413-49e5d4bd426b,boring,1
454c81e2-e74e-440b-9227-f24ea7edb4fa,Good,4
4ff53711-a033-4db2-a413-7cb2346799a4,Awesome game,5
dd3e7682-36eb-45eb-98e6-edaa28fae2b4,Yes !!!!! Veri goood,5
c750a371-4b4d-4021-a7ec-9aa277111059,Food 😊 Good,5
ed5dc0da-f57a-40f9-93a7-44b51e51c46f,Excellent,5
b3e050a2-5a24-4311-8511-623b9b2bb08a,Good apps,5
1252f37e-5989-45c6-a10e-42c7a5a198b7,Fun,5
6895aa66-5ce5-4c61-bcc7-04c878c3ce4e,This is a fun game to pass time,5
3ddf37f6-a6ef-4660-b8d0-922d67ecae76,Fun game. You do not want to stop. It is a challenge to win the race.,4
c842a515-5cf3-4902-81e6-b63df11bb731,Cool,5
c1ebcac7-6b84-4b02-b31b-9ad75d8a3090,You stopped giving ads to help,1
313d2f68-ff1b-4be5-86e9-907a2c5cc069,good game!!,5
a4958bad-7692-4464-b0fc-e1c49da394b8,Love this game. So much fun. Very addictive! Still provides lots of fun.,5
3e03655f-5688-477c-ba61-d980dbfbfa13,Very good,5
5b873559-3704-4c59-a97b-e1cdca122445,Best offline game,5
b7f2ba13-d008-4de3-95c3-f66a93b9ffe0,Nice,5
42b2b4b3-1e18-4682-bbf8-d1b45338c136,This is so super,1
8f160837-f125-4fb5-b278-50af33dcd114,It's a very fun game where you have to beat the levels to get more stuff and it's basically endless! I only gave this 4 stars tho because sometimes u can't get bored of it when playing to much other than that it's a good game,4
67160fad-b604-41e6-9d67-a3f06934c9d8,Addictive,5
e6bf9072-8d6c-44b3-8712-123007c9fac6,Awesome 💯,5
21b30f4f-5a0f-4e57-b926-a8edbf8427f4,Good 👍,5
0909b4b5-31a5-49f9-83f6-edb4e920a3c2,Great,5
be24474d-b43d-474f-b679-d784eb0bfc74,👍🏻👍🏻👍🏻👍🏻😍😍😍,5
2959060b-7a68-4b6c-9c6f-522cb9634e3f,Good games,5
64761405-c427-4977-ab31-f782543ff054,Love this game. I've laid off the game for a little bit but started back today and it's seems like everytime I break and come back it's awesome and amazing bigger rewards 🙌. But I've always came back to it cause it very addictive,5
63acfb8d-8314-4059-8e57-ce4da53e7e72,Very nice,5
2a9975a2-92df-49ca-823f-c252cd3490a5,Talk to unknown player feature please i request,5
7347ceea-92b6-4b0c-9448-81779a6e7854,Good,5
22f5b254-200d-4224-a5f4-d9d621a7028b,Good to play,5
7a7fa518-e845-4c80-bdeb-85ad8dc606f0,Good,3
5b683b76-80ab-4f5b-b1f1-bbb78df6b3d7,Love it 😊,5
0a02d2b5-7ea8-444c-9570-88789f760982,I have a issue why this app didn't show me ads? What's the problem 😕 i uninstall this app and reinstall but nothing change why i need ads for moves boosters and gold bars but the app didn't show me even a single ad for live why??? Please solve this issue otherwise any how i uninstall the game,1
3404df7d-bdcc-467c-a507-d2ba47cd7dc9,Nice app,5
0cc0cc8a-f42c-46d2-89ed-c00ae295684d,Sometimes easy......but usually hard,4
f5ddf60b-4f46-43ee-abae-e6697720d7eb,Too bad,5
16ee51bd-e53b-49be-802f-0cdae1600401,Ok,5
59087bc3-6a78-43c1-8e3c-10a3d91fc0ac,Fun,5
405d1e0c-0418-424e-8af4-cc82948ad9e5,It's very nice game must try,5
52fffaae-d08c-4627-a8b3-732aa482c180,Good game 🎮🎮🎯🎯,5
fb85175e-d8e5-425f-b071-f9b41e4d7ebb,Life is changed,5
61d55b4d-955a-4305-a646-5b4457ec8450,Good game,5
e8b417d5-9509-44ae-a548-8cddde05c21b,Update problem I hd faced,1
6346e7dd-51ec-418a-88e4-3247f49a00bf,Very good,5
9be48b2e-8cac-47fe-b077-f08cd1d930bf,Nostalgic game,5
69e917b2-22b5-4664-a891-8aa0a149093e,nice game,5
9eaf762e-f41f-4817-a964-508b94808acb,Amazing,5
2c4d34af-4fb6-4a9f-9184-0afb247ce810,"It's a good enjoyable and addictive, I'm having fun and also sometimes makes you stress free",4
d48f2225-a33e-4d06-9efb-f2fa83c65020,Ga bosen² main nya,5
129f50c6-c8ad-4fb7-a301-2d41abd73318,Good game,5
e25efb4c-601c-4f37-b356-135bad8c8fe9,Awesome,5
44321e48-bcc6-4c9a-bfe8-1b6d34d8a4c1,Just pure fun !!,5
a60ec154-97f1-4789-be4a-83ab709ceb56,Echt gutes Spiel,5
c548d8f7-580a-41e5-9c72-a99dfcf888b7,Love it,5
f7ccc2c8-1559-4942-abff-da854e25421c,Bachpan se yahi ek game khelti hu me,5
7f5c1655-7ca9-418a-963c-ef61506abc76,I love this game. I play this game when I feel lonely.,5
590c94c9-566d-45b4-b110-4ab03429f564,I literally just learned that making an in app purchase prevents you from getting ads that help you in the game. I literally made ONE purchase and totally stopped getting ads completely. This is deceptive and disgusting if true. Other than that the game is good.,2
5986ddc3-cca0-4729-920f-fa219028b888,Not good game only time consuming.I request to all not install this game.,2
a1f97ab2-50fe-4216-bba9-e32cda4fe874,Woooooo,5
276dc1cc-e479-4ace-b575-7f547bbc8922,I play this game before 6 or 7 year ago but still now not boaring play this game,3
f7212374-f4fa-45e1-ba75-288cec134cef,nicee,5
445ecc7a-fed6-49ac-9b1d-869457efe9f2,This is so best,1
228e3aa7-495f-4252-8868-e81f68f6e4a0,Interesting calms my nerves,5
7c4da43c-fe6a-40ab-acce-0d8ed22bbf56,"Hello my friends, this game is really great. I advise you to try it.",5
b9946116-f990-4b16-9578-4000bf30be49,good game,5
10652ada-b936-4ecf-a44d-bcb94c03ba1c,Takes up a lot of time but fun .,5
f237972c-71dd-4968-a9ea-00d026f49d72,good,5
35c24344-725a-4a1a-ad23-e3c39b807588,Good,4
44d12e18-d9a1-4d26-b129-c0437d42a089,Great,5
55455219-da36-4eb3-80b9-fff622653f3f,تطبيق راءع,5
6828a645-47b1-4a7a-ab3f-f5f4e75960af,It's is super cool,5
53929020-ccc5-48e6-a4b5-932a7f287811,You want people to buy so you can move to the next level this game seems to be fix,2
c022dd01-a8fc-47e9-bfb4-a99ef2d7d0d3,Good,5
329cd51a-7b24-45dc-8d0e-fb352265278d,Best game,5
1cf96056-0dca-4134-84e7-2a8a1daa6868,Waaw,5
190214c5-ab08-4a37-9e0c-a3fd23b8d1f3,good,1
b96ab856-ea38-443b-a0f9-4699ae0e294d,Awesome,5
69b3be1d-0fe7-4313-b23f-4673b8856552,ଚଳିବ,3
aa7239d0-3d54-4ed4-bb36-e712a830de4b,Nice,5
abee3fee-b908-41d3-93f0-79b7ffaaca7c,Love this game very much.♥️♥️♥️♥️♥️♥️♥️,5
09e80592-9243-4a72-9111-0be7c326cad9,Nice,5
c04c0b30-03bf-41c5-a336-a407fba1499b,Great updates❤️,5
c7b45eb0-6b24-403a-a161-54a0d1b025a2,"Very, very addictive, but I luv my game. Unstalled then had to reinstalled it. Love it.Still luv it.",5
bba6434c-feb6-48fc-93af-30d63c1c77cc,Good games for the day of the day,5
4f26f529-0a50-45f1-b9f0-4371832a945f,Good,5
5b61a78a-1b75-4e8b-be77-3c734b9f59c9,Amazing 👏 And add new challenges and intensive for more adventure,5
8aaf60c4-bd50-4a11-bda7-0577e8b200f8,Nice,5
073dd698-592f-4583-ab77-2e1d51c31446,Nice❤️,5
2e1973cb-8ae3-4b80-a1c1-a668f9eb8491,Good game ❤️,5
70e79105-ed61-46fc-b214-85fbd3b17b2c,Stress free game,5
32e4b842-ef98-45fd-a324-c8395bab7a01,Fantastic level's.,5
ea5d75ed-f3ba-41c9-a6ed-e57cc74b2ed9,lots of fun,5
d36598b2-0e2f-41b0-8093-09b1a226a4f6,Good game,5
b9bae60a-32a9-4bdb-81e5-a2deb9369af9,My experience is very good for this app 👏 🙂 🙌 ☺ 😊 👌 👏,5
9c4d4b89-2ced-4e81-ae20-ee3604fd75e8,Good,5
96e5b73d-745c-4e7f-920c-2c346c906620,Nice,5
3a0aa3e4-cbf6-43e4-a11f-1fd5a3606bcd,Super se ooper,5
3a666813-bdc0-4735-b84c-2a75ff982d58,Love this game,5
99e3cc1e-0708-4a02-aa97-974329cfd9dd,Nice game,5
eba4f7d8-afbc-4fcb-9a74-5c027cd79b5e,good game I love it,5
a98e9eda-0ad0-41eb-aa99-406dea9380ba,Super,5
4312df55-0adb-40a0-a96b-9a1a4a30a43f,I love this game very much 🥰,5
b4a45df6-cacf-4503-ba28-616bd3251d16,Good,5
116ccdd7-fbb3-4e0d-8c72-99498ede5575,Fun,5
ba313c86-d0b9-4fe9-b26b-976da0dc74bb,nice app,5
eb31e3c4-57fe-44fe-8efc-55e8521d94af,This game is attention grabbing,5
b716b121-8ed5-4a32-9502-f3e7216c10b9,Awesome game 🎯,5
6bae9687-cc24-444e-8c34-ede8a1d20e8e,Ha good 👍😊 opp,5
b1e05ba6-f177-4532-be47-cbb6f9d951de,Exlent,5
1e0c90fb-e137-46e8-be4e-b5fb1c391ddc,Nice 👍🙂👍 hai,5
80a1b0d3-3fbb-4f4d-a480-2199293db7e6,Super,5
f7becddb-b798-4677-8b30-2341e59f1414,Really fun to play,4
58d55311-2c9a-4919-ad98-452ce4b209e7,gud,2
5d637c87-7ade-416a-b581-fd167ae31e97,Awesome game,5
8d81beb1-ae17-47c8-9ea9-038690ddf21c,Best game every.,5
9edc1793-2a98-47b7-b344-5c7c05f2d040,That is a fantastic game i would like to play with my father,5
1b7754c8-bde4-44f1-9a88-a3ca712c1c63,Lovely,5
5cf3d3bb-da1f-40cd-b1ce-06164ccb3b93,Experience is exceptional. Can we please get ads to boost our games. But I'm enjoying the game,5
eb96275c-6ec7-4a2d-94c9-a69d9ecc2171,Nice game 👍🏻,5
8336747d-e398-423e-a01e-eddc67ef7bab,enjoyable,4
ed2abef7-1fd3-4097-b974-afc44476df4f,Best game ever!! Always fvrt😊❤️,5
c3921f34-4a5f-401c-9531-138dbdd09785,For evr Fvrt🤩,5
5603a569-323b-4407-9efe-d85af6d8acbd,good,5
adfbc046-445e-46ba-8fe8-343c96bf2565,Oke,5
5746cfc0-80bf-4d9e-a4dd-b96247dd68e5,😘,5
2e5a1461-bffc-4757-9f9f-300b5ec77028,Good experience with this game from 2010.,5
7f12f57f-77cb-480c-8108-2ed1ab35c66a,Fun,4
dd4697ba-0c6e-4a5f-b68b-e64217a4c41f,Very nice game,5
d1ce0258-ee2c-4522-940a-81d0477a05c8,nice 🎯🎯🎯,5
a9faed66-5d6f-4fcd-8427-ed943364b92a,Thise is old game 🥹🥹,4
ce67f1e7-2698-47d5-90ce-ada9b0f47b16,BEST,5
5500e030-8e84-474b-9e44-2d21c19261d5,Great stress reliever,5
9457e036-f7c2-4867-8f04-9b68d6df7587,Wow,4
1aaf0c2e-0408-42b1-978e-481f0e380815,Lovely,5
ad8053db-0b1c-4098-84c3-531f2d9079ad,Amazing,4
d6a1b4d5-6dd8-4bf5-b090-24823400111e,Fantastic,5
7fb64971-6d2a-4467-9ae6-d20679e8db21,Best,5
e7ec43a0-565c-4285-8842-41124d963cd8,"Chala bagundi, ee game 🎮",5
8ee27161-4926-4bfe-9151-7d2a1fd51703,I m very impressed 👍 Good game for relaxing mind,5
373979b8-f70a-4e95-98f5-b7cbfb523977,cool game,5
ff51ba08-3169-4315-8ca1-3b7e9a04eda5,أنا أحب هذه اللعبة,5
6c75b597-0c01-4e4d-a327-854a432706e5,Fun game I found on the frisbee app and the point system to collect points on the Frisbee app is awesome for Candy Crush good job 💯,5
8835cb8f-dae8-49d5-b137-70741b891470,ល្អ,5
5d3df9d6-56e2-4e3a-8cb6-e5cc1d423187,😻,5
b8ce26ad-012f-4948-81bd-ef40ba876772,Fantastic,5
92763615-f106-4a0e-a57e-01d897d0031d,Love this game,4
eea953b4-077d-4dc3-9eb5-a4ae79740610,Good game,5
7ee9d5cc-da77-4616-ae08-e0ab77538063,Good,5
0ab7bbc7-67db-47a0-96d1-17c08042c4df,Great time waster at work,5
c25af615-ac1f-42ad-b365-8f0ea54c5493,Awesome,4
b961f178-cbb2-475a-9137-80af8a47aea1,Good game,5
a8c8818f-a8c0-43d8-a0b4-ed5ef4a28c09,Best game,5
4cfb3368-9f32-4b3e-ae4f-c74ed3ff24a0,soo fun to play without wifi,5
f8e7e0cf-2546-4afa-9e7f-3e7b16d7fff7,wowww,5
55d3a09e-3451-4836-b905-68f2ded59488,Nice game,3
a07e83ec-20fb-4851-b74c-9912007e6068,We both are good for you I so happy play with candy crush thanks.,5
bfec400f-ba89-49b7-a3fc-227ead62f822,Nice game,5
d91ff02d-04e0-44c2-8b08-f488b3502016,Good,5
bf22de45-e5a3-4c5f-9efe-c81b816c41a5,Mind relif,5
28d55ed9-3fed-4d5c-b53a-26e912b8e7a1,Greate,5
ec9fef3f-a3e9-4df4-ace6-5f6bf63b2cbd,Love it❤,5
1bdd0c6d-378c-4967-b805-d294db8a7315,Good gemas,5
27805497-adfc-49be-82e4-7ba81cdb9d44,Super,5
47a93710-3f9a-4c44-9ad0-95edb2da2715,لعبة اسطوريه,5
1b47f635-3742-4368-8a27-2e59d5d8af05,Kids are interested and happy!,5
b5cdfb8a-b734-4b15-9dbd-0d94c299490d,Love this game,5
cfe2aa42-0cec-4ce4-8661-dd501425f926,👍👍👍👍👍👍👍,5
f7f6af9f-fc3d-4511-94bf-14cf0b466d17,This is disgusting ur ai module is know how to play play first than implementation moves mindless,1
b83a64cf-0a5f-4509-98ed-9049d6336ea4,❤,5
fed77e31-adc9-45bd-b2ff-6b18b73eaa48,"Everytime in the middle of playing while data is on, the game shuts off making me loose progress and lives😔",1
17ee507b-3927-4829-972b-874dd215e828,my most favorite game.2500 level is start .this is a fantasy game.,5
806b9abd-7313-4644-b094-be51f308f319,Best,5
10f84cc5-3cc9-4ae1-a39e-451b481a5eca,Good,5
9291551f-a19d-4327-88f1-164efe34d647,لعبة رائع,5
cf328f52-6035-493b-9155-70f56283bb7c,"Addictive, love it",5
b07b2b4d-320c-41e3-9884-79cd380623fa,it very good ♥♥♥,5
5025d61a-1fb2-4e03-8aa8-9e73d6f24085,😎,5
b0f5a60b-ab4f-4b46-a958-cbc02bfb5368,Good game,5
244958d8-01a4-4b03-929d-9c82c3385d20,Best game 🎮 only legend 😎,5
6e58f6ca-7f16-4d82-80bd-73f092891b9b,Superr,5
87677125-a2da-4e76-aa37-d64f5385c21f,Very good Game,5
1ed31b26-f2d1-4f71-af7f-d4fd37f77146,واو,5
d47d085f-a049-4742-b361-d0ed161a67aa,Good 👍😊,5
29596c76-3342-4551-9b47-f772363ffcf9,কড়া গেইম...,5
21157cab-d311-4cd6-9ce3-c12a50bb1fa7,Good game,5
6402aab0-18b2-4da4-9e26-b9500efcc259,Lokey obsessed,5
8f08ffd0-5541-4a8d-8872-0a490c378692,Like it alot my wife loves watching 👀 me.,5
94e43510-7900-4b1d-9dc8-5afcb9e648df,good,5
3f660c76-1274-4048-a1c2-2d5df288651e,Nice game,5
cf773217-1489-4d0f-b5af-15d1cde76bd1,Good game,4
b9a9e280-7b88-4902-b262-bf481ad6154a,Love this game!! <3 fun to play,5
2202166d-e2e6-4a28-9465-87f24148aead,Gudp,3
80a2994c-64af-4fbb-bbd8-99093644297c,Super!!,5
edde1f9a-ef0b-4846-90fa-caf05bdb6332,Amazing thank God we have you and,4
7a3f03b2-2d53-4baa-b301-53bc0d7765ae,I love these game,1
5a474e97-dad7-4915-aa7f-d324fdca32a0,Amazing game,5
59fb0b7d-afcb-4eea-8a8b-f94742ec915b,💓,5
58419e69-ef90-4b15-a02f-c61728aeb427,So much fun in this game and never ending levels i love this game🥰so I give 5 star,5
de6da4c0-dbde-40cc-be1d-54997a0cd12a,Good game,5
a65e44d9-7eb4-4e86-91af-2e3c5ea57892,Fun,5
bbd19486-04a5-42e7-ad1c-7b14ebffd802,Awesome,5
042d3c22-77c9-4710-8a7f-300914101a0f,This app installed itself without my permission. Don't download this suspicious app.,1
4f8a2f52-f8ab-44d8-aa52-67f9031f9894,Bad,1
370acfc5-e988-40fc-8f53-9878fcdb9e6b,Good game,5
bb19c620-ee6d-4ec6-929e-5333143a2999,Don't ever download the game.. who has made it candy crush saga is the world fulish person.. who will play the game is the world best nonsense person,1
7e76facc-7ebd-405c-8031-8534da355836,Nice game,5
687bb5e3-7708-4666-970a-0019e7dfdf6e,Good game,5
134bc5a3-959a-4c40-a8c5-590c2fa922c8,Wow,5
feb8d263-d7df-48a6-b557-9ca5d31e5e62,Awesome,5
335a13ac-3ea0-4c41-823d-1ca290bd825c,Ok,2
0f2a9590-6e23-4987-b2aa-b0ea6c418fb7,Good game,5
23dfbf6a-52c6-4634-8897-151f7dc17c18,Exllent,5
22033008-344e-4b96-ab23-93ade65c95d4,Good,5
f95eb0e7-6286-46a7-9019-d39e5f541828,♥️,5
2eb13949-6e9f-419d-8eb5-1fbfc69303bb,Nice app Nice app Nice app,5
40657bd3-0600-4ad7-b734-0320b7f6d708,Wow,5
04257af4-2638-4e14-8cf7-1a96bc138a19,Superb,5
7e52aad0-2315-4536-9fcc-39ddde830956,Good and help full game,5
6058cf21-490a-4b37-b406-cd8d2ba7da17,Good game,5
8b1fa999-62c8-4615-af44-8fd7893612b3,Good game,5
3e7727d5-b973-483e-aa27-beb578f7366a,Good game,2
c8c531cc-34a4-4219-9d23-47072527272c,Great boards and fun.,5
c71bf655-1220-4a80-8e90-9eb3349ef9d9,Nice games,5
325dc579-efbc-4fba-b4cf-bc4b3055774a,لعبة جيد 👍 👍 👍,5
8987adf4-929c-4209-ac5e-1b8c7d0d8f5c,Nice game,5
7e7495e2-b9e1-4964-83e8-3a033753ba7a,👌,5
1c2e187f-bda7-4620-a539-cbfcdd68634a,Fantastic,5
92922d8c-0ab8-43e8-b922-faff05e051a1,Super,5
39d26f3e-029e-4f50-add8-f25eace955de,The game is nice the only problem I have with them is I can't get to buy energy and no videos no get energy,3
87091077-0add-4a2c-99a0-687fed669895,Very relaxing game,5
09cb5753-b778-4895-ac3d-007679aa6f35,Good,5
1e98261b-673b-4d07-b3b2-d9eb68471e50,Perfect game to pass time and overcome boredom,5
44e903f3-f25e-48b5-8b9b-36eab8113885,Amazing game,5
33270fb3-599e-48ad-8c63-2ba087653410,So good,5
491c0670-98d9-4b68-bf48-fa1c069412e7,good,5
7601fd7a-de10-4055-a718-546653eea3a8,The best,5
eb4e82b4-77c7-46b7-9f1f-d28fd44c195a,Excellent plz provide more collections,5
007da95d-3849-4d1c-9a2b-593bf1f9e840,Nice,5
54e77a33-d00f-4adb-9836-5ec1a1e10681,Nicely posted ☺️☺️😁,5
aeb9a29d-b509-45b6-aa8e-87873f3f0232,stress relief game,4
b41c6b2a-fa56-400a-8126-a14a5d3cabfe,Osm to play nice,5
0a030eb9-1b52-4180-88dd-99b9cec07ae7,Very very naes,5
c880143e-d247-4c15-9539-8f3326fc253c,Good apps 👍,5
8b2b72db-c581-4ae5-b7f3-7a16865331f4,An excellent game I liked a lot,5
ec52d290-4a6c-41c6-9ba6-74782a0be2b3,Intresting game,5
6840fabf-82ca-4074-81a4-0316d404f72d,Why no video ads available now,3
83cebda9-d87d-4ad7-b25d-6eafda8fead0,Fooor 🔥,5
420a2da6-486c-434e-b4eb-82a1a6283b3e,حلوه,2
